filename,notes,authors,licenses,urls
"head/heads/human/male/sit.png","original head by Redshrike, tweaks by BenCreating, modular version by bluecarrot16" ,"bluecarrot16,Benjamin K. Smith (BenCreating),Stephen Challener (Redshrike)" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-character-bases"
"head/heads/human/male/emote.png","original head by Redshrike, tweaks by BenCreating, modular version by bluecarrot16" ,"bluecarrot16,Benjamin K. Smith (BenCreating),Stephen Challener (Redshrike)" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-character-bases"
"head/heads/human/male/climb.png","original head by Redshrike, tweaks by BenCreating, modular version by bluecarrot16" ,"bluecarrot16,Benjamin K. Smith (BenCreating),Stephen Challener (Redshrike)" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-character-bases"
"head/faces/${head}/neutral/thrust.png","Original by Redshrike, Expressions by ElizaWy, mapped to all frames by JaidynReiman" ,"JaidynReiman,ElizaWy,Stephen Challener (Redshrike)" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Head,https://opengameart.org/content/ulpc-expanded-expressions"
"head/faces/${head}/neutral/walk.png","Original by Redshrike, Expressions by ElizaWy, mapped to all frames by JaidynReiman" ,"JaidynReiman,ElizaWy,Stephen Challener (Redshrike)" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Head,https://opengameart.org/content/ulpc-expanded-expressions"
"head/faces/${head}/neutral/slash.png","Original by Redshrike, Expressions by ElizaWy, mapped to all frames by JaidynReiman" ,"JaidynReiman,ElizaWy,Stephen Challener (Redshrike)" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Head,https://opengameart.org/content/ulpc-expanded-expressions"
"head/faces/${head}/neutral/shoot.png","Original by Redshrike, Expressions by ElizaWy, mapped to all frames by JaidynReiman" ,"JaidynReiman,ElizaWy,Stephen Challener (Redshrike)" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Head,https://opengameart.org/content/ulpc-expanded-expressions"
"head/faces/${head}/neutral/idle.png","Original by Redshrike, Expressions by ElizaWy, mapped to all frames by JaidynReiman" ,"JaidynReiman,ElizaWy,Stephen Challener (Redshrike)" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Head,https://opengameart.org/content/ulpc-expanded-expressions"
"head/faces/${head}/neutral/jump.png","Original by Redshrike, Expressions by ElizaWy, mapped to all frames by JaidynReiman" ,"JaidynReiman,ElizaWy,Stephen Challener (Redshrike)" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Head,https://opengameart.org/content/ulpc-expanded-expressions"
"head/faces/${head}/neutral/run.png","Original by Redshrike, Expressions by ElizaWy, mapped to all frames by JaidynReiman" ,"JaidynReiman,ElizaWy,Stephen Challener (Redshrike)" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Head,https://opengameart.org/content/ulpc-expanded-expressions"
"head/faces/${head}/neutral/sit.png","Original by Redshrike, Expressions by ElizaWy, mapped to all frames by JaidynReiman" ,"JaidynReiman,ElizaWy,Stephen Challener (Redshrike)" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Head,https://opengameart.org/content/ulpc-expanded-expressions"
"head/faces/${head}/neutral/emote.png","Original by Redshrike, Expressions by ElizaWy, mapped to all frames by JaidynReiman" ,"JaidynReiman,ElizaWy,Stephen Challener (Redshrike)" ,"OGA-BY 3.0" ,"https://github.com/ElizaWy/LPC/tree/main/Characters/Head,https://opengameart.org/content/ulpc-expanded-expressions"
"hair/buzzcut/adult/thrust.png","" ,"ElizaWy" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-hair"
"hair/buzzcut/adult/walk.png","" ,"ElizaWy" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-hair"
"hair/buzzcut/adult/slash.png","" ,"ElizaWy" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-hair"
"hair/buzzcut/adult/shoot.png","" ,"ElizaWy" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-hair"
"hair/buzzcut/adult/hurt.png","" ,"ElizaWy" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-hair"
"hair/buzzcut/adult/idle.png","" ,"ElizaWy" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-hair"
"hair/buzzcut/adult/jump.png","" ,"ElizaWy" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-hair"
"hair/buzzcut/adult/run.png","" ,"ElizaWy" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-hair"
"hair/buzzcut/adult/sit.png","" ,"ElizaWy" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-hair"
"hair/buzzcut/adult/emote.png","" ,"ElizaWy" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-hair"
"hair/buzzcut/adult/climb.png","" ,"ElizaWy" ,"OGA-BY 3.0" ,"https://opengameart.org/content/lpc-hair"
"hair/pixie/adult/thrust.png","" ,"JaidynReiman,Manuel Riecke (MrBeast)" ,"CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-expanded-hair"
"hair/pixie/adult/walk.png","" ,"JaidynReiman,Manuel Riecke (MrBeast)" ,"CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-expanded-hair"
"hair/pixie/adult/slash.png","" ,"JaidynReiman,Manuel Riecke (MrBeast)" ,"CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-expanded-hair"
"hair/pixie/adult/shoot.png","" ,"JaidynReiman,Manuel Riecke (MrBeast)" ,"CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-expanded-hair"
"hair/pixie/adult/hurt.png","" ,"JaidynReiman,Manuel Riecke (MrBeast)" ,"CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-expanded-hair"
"hair/pixie/adult/idle.png","" ,"JaidynReiman,Manuel Riecke (MrBeast)" ,"CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-expanded-hair"
"hair/pixie/adult/jump.png","" ,"JaidynReiman,Manuel Riecke (MrBeast)" ,"CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-expanded-hair"
"hair/pixie/adult/run.png","" ,"JaidynReiman,Manuel Riecke (MrBeast)" ,"CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-expanded-hair"
"hair/pixie/adult/sit.png","" ,"JaidynReiman,Manuel Riecke (MrBeast)" ,"CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-expanded-hair"
"hair/pixie/adult/emote.png","" ,"JaidynReiman,Manuel Riecke (MrBeast)" ,"CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-expanded-hair"
"hair/pixie/adult/climb.png","" ,"JaidynReiman,Manuel Riecke (MrBeast)" ,"CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-expanded-hair"
"hair/spiked/adult/thrust.png","" ,"kcilds/Rocetti/Eredah" ,"CC-BY 4.0" ,"https://opengameart.org/content/eredah-rpg-character-base-48x64-ongoing,https://opengameart.org/content/lpc-hair"
"hair/spiked/adult/walk.png","" ,"kcilds/Rocetti/Eredah" ,"CC-BY 4.0" ,"https://opengameart.org/content/eredah-rpg-character-base-48x64-ongoing,https://opengameart.org/content/lpc-hair"
"hair/spiked/adult/slash.png","" ,"kcilds/Rocetti/Eredah" ,"CC-BY 4.0" ,"https://opengameart.org/content/eredah-rpg-character-base-48x64-ongoing,https://opengameart.org/content/lpc-hair"
"hair/spiked/adult/shoot.png","" ,"kcilds/Rocetti/Eredah" ,"CC-BY 4.0" ,"https://opengameart.org/content/eredah-rpg-character-base-48x64-ongoing,https://opengameart.org/content/lpc-hair"
"hair/spiked/adult/hurt.png","" ,"kcilds/Rocetti/Eredah" ,"CC-BY 4.0" ,"https://opengameart.org/content/eredah-rpg-character-base-48x64-ongoing,https://opengameart.org/content/lpc-hair"
"hair/spiked/adult/idle.png","" ,"kcilds/Rocetti/Eredah" ,"CC-BY 4.0" ,"https://opengameart.org/content/eredah-rpg-character-base-48x64-ongoing,https://opengameart.org/content/lpc-hair"
"hair/spiked/adult/jump.png","" ,"kcilds/Rocetti/Eredah" ,"CC-BY 4.0" ,"https://opengameart.org/content/eredah-rpg-character-base-48x64-ongoing,https://opengameart.org/content/lpc-hair"
"hair/spiked/adult/run.png","" ,"kcilds/Rocetti/Eredah" ,"CC-BY 4.0" ,"https://opengameart.org/content/eredah-rpg-character-base-48x64-ongoing,https://opengameart.org/content/lpc-hair"
"hair/spiked/adult/sit.png","" ,"kcilds/Rocetti/Eredah" ,"CC-BY 4.0" ,"https://opengameart.org/content/eredah-rpg-character-base-48x64-ongoing,https://opengameart.org/content/lpc-hair"
"hair/spiked/adult/emote.png","" ,"kcilds/Rocetti/Eredah" ,"CC-BY 4.0" ,"https://opengameart.org/content/eredah-rpg-character-base-48x64-ongoing,https://opengameart.org/content/lpc-hair"
"hair/spiked/adult/climb.png","" ,"kcilds/Rocetti/Eredah" ,"CC-BY 4.0" ,"https://opengameart.org/content/eredah-rpg-character-base-48x64-ongoing,https://opengameart.org/content/lpc-hair"
"hair/bob/adult/thrust.png","Original by bluecarrot16. Edited and animated by ElizaWy." ,"ElizaWy,bluecarrot16" ,"CC0" ,"https://opengameart.org/content/lpc-hair,https://github.com/ElizaWy/LPC/blob/main/Characters/Hair,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"hair/bob/adult/walk.png","Original by bluecarrot16. Edited and animated by ElizaWy." ,"ElizaWy,bluecarrot16" ,"CC0" ,"https://opengameart.org/content/lpc-hair,https://github.com/ElizaWy/LPC/blob/main/Characters/Hair,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"hair/bob/adult/slash.png","Original by bluecarrot16. Edited and animated by ElizaWy." ,"ElizaWy,bluecarrot16" ,"CC0" ,"https://opengameart.org/content/lpc-hair,https://github.com/ElizaWy/LPC/blob/main/Characters/Hair,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"hair/bob/adult/shoot.png","Original by bluecarrot16. Edited and animated by ElizaWy." ,"ElizaWy,bluecarrot16" ,"CC0" ,"https://opengameart.org/content/lpc-hair,https://github.com/ElizaWy/LPC/blob/main/Characters/Hair,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"hair/bob/adult/hurt.png","Original by bluecarrot16. Edited and animated by ElizaWy." ,"ElizaWy,bluecarrot16" ,"CC0" ,"https://opengameart.org/content/lpc-hair,https://github.com/ElizaWy/LPC/blob/main/Characters/Hair,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"hair/bob/adult/idle.png","Original by bluecarrot16. Edited and animated by ElizaWy." ,"ElizaWy,bluecarrot16" ,"CC0" ,"https://opengameart.org/content/lpc-hair,https://github.com/ElizaWy/LPC/blob/main/Characters/Hair,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"hair/bob/adult/jump.png","Original by bluecarrot16. Edited and animated by ElizaWy." ,"ElizaWy,bluecarrot16" ,"CC0" ,"https://opengameart.org/content/lpc-hair,https://github.com/ElizaWy/LPC/blob/main/Characters/Hair,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"hair/bob/adult/run.png","Original by bluecarrot16. Edited and animated by ElizaWy." ,"ElizaWy,bluecarrot16" ,"CC0" ,"https://opengameart.org/content/lpc-hair,https://github.com/ElizaWy/LPC/blob/main/Characters/Hair,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"hair/bob/adult/sit.png","Original by bluecarrot16. Edited and animated by ElizaWy." ,"ElizaWy,bluecarrot16" ,"CC0" ,"https://opengameart.org/content/lpc-hair,https://github.com/ElizaWy/LPC/blob/main/Characters/Hair,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"hair/bob/adult/emote.png","Original by bluecarrot16. Edited and animated by ElizaWy." ,"ElizaWy,bluecarrot16" ,"CC0" ,"https://opengameart.org/content/lpc-hair,https://github.com/ElizaWy/LPC/blob/main/Characters/Hair,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"hair/bob/adult/climb.png","Original by bluecarrot16. Edited and animated by ElizaWy." ,"ElizaWy,bluecarrot16" ,"CC0" ,"https://opengameart.org/content/lpc-hair,https://github.com/ElizaWy/LPC/blob/main/Characters/Hair,https://opengameart.org/content/lpc-expanded-sit-run-jump-more"
"hair/long/adult/thrust.png","" ,"JaidynReiman,Manuel Riecke (MrBeast)" ,"CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-expanded-hair"
"hair/long/adult/walk.png","" ,"JaidynReiman,Manuel Riecke (MrBeast)" ,"CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-expanded-hair"
"hair/long/adult/slash.png","" ,"JaidynReiman,Manuel Riecke (MrBeast)" ,"CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-expanded-hair"
"hair/long/adult/shoot.png","" ,"JaidynReiman,Manuel Riecke (MrBeast)" ,"CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-expanded-hair"
"hair/long/adult/hurt.png","" ,"JaidynReiman,Manuel Riecke (MrBeast)" ,"CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-expanded-hair"
"hair/long/adult/idle.png","" ,"JaidynReiman,Manuel Riecke (MrBeast)" ,"CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-expanded-hair"
"hair/long/adult/jump.png","" ,"JaidynReiman,Manuel Riecke (MrBeast)" ,"CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-expanded-hair"
"hair/long/adult/run.png","" ,"JaidynReiman,Manuel Riecke (MrBeast)" ,"CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-expanded-hair"
"hair/long/adult/sit.png","" ,"JaidynReiman,Manuel Riecke (MrBeast)" ,"CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-expanded-hair"
"hair/long/adult/emote.png","" ,"JaidynReiman,Manuel Riecke (MrBeast)" ,"CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-expanded-hair"
"hair/long/adult/climb.png","" ,"JaidynReiman,Manuel Riecke (MrBeast)" ,"CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/liberated-pixel-cup-lpc-base-assets-sprites-map-tiles,https://opengameart.org/content/lpc-expanded-hair"
"hat/cloth/leather_cap/feather/adult/thrust.png","original by Johannes Sjölund (wulax), female by Matthew Krohn, mapped to all frames w/recolors by JaidynReiman" ,"Johannes Sjölund (wulax),Matthew Krohn (Makrohn),JaidynReiman" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-expanded-hats-facial-helmets"
"hat/cloth/leather_cap/feather/adult/walk.png","original by Johannes Sjölund (wulax), female by Matthew Krohn, mapped to all frames w/recolors by JaidynReiman" ,"Johannes Sjölund (wulax),Matthew Krohn (Makrohn),JaidynReiman" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-expanded-hats-facial-helmets"
"hat/cloth/leather_cap/feather/adult/slash.png","original by Johannes Sjölund (wulax), female by Matthew Krohn, mapped to all frames w/recolors by JaidynReiman" ,"Johannes Sjölund (wulax),Matthew Krohn (Makrohn),JaidynReiman" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-expanded-hats-facial-helmets"
"hat/cloth/leather_cap/feather/adult/shoot.png","original by Johannes Sjölund (wulax), female by Matthew Krohn, mapped to all frames w/recolors by JaidynReiman" ,"Johannes Sjölund (wulax),Matthew Krohn (Makrohn),JaidynReiman" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-expanded-hats-facial-helmets"
"hat/cloth/leather_cap/feather/adult/hurt.png","original by Johannes Sjölund (wulax), female by Matthew Krohn, mapped to all frames w/recolors by JaidynReiman" ,"Johannes Sjölund (wulax),Matthew Krohn (Makrohn),JaidynReiman" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-expanded-hats-facial-helmets"
"hat/cloth/leather_cap/feather/adult/idle.png","original by Johannes Sjölund (wulax), female by Matthew Krohn, mapped to all frames w/recolors by JaidynReiman" ,"Johannes Sjölund (wulax),Matthew Krohn (Makrohn),JaidynReiman" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-expanded-hats-facial-helmets"
"hat/cloth/leather_cap/feather/adult/jump.png","original by Johannes Sjölund (wulax), female by Matthew Krohn, mapped to all frames w/recolors by JaidynReiman" ,"Johannes Sjölund (wulax),Matthew Krohn (Makrohn),JaidynReiman" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-expanded-hats-facial-helmets"
"hat/cloth/leather_cap/feather/adult/run.png","original by Johannes Sjölund (wulax), female by Matthew Krohn, mapped to all frames w/recolors by JaidynReiman" ,"Johannes Sjölund (wulax),Matthew Krohn (Makrohn),JaidynReiman" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-expanded-hats-facial-helmets"
"hat/cloth/leather_cap/feather/adult/sit.png","original by Johannes Sjölund (wulax), female by Matthew Krohn, mapped to all frames w/recolors by JaidynReiman" ,"Johannes Sjölund (wulax),Matthew Krohn (Makrohn),JaidynReiman" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-expanded-hats-facial-helmets"
"hat/cloth/leather_cap/feather/adult/emote.png","original by Johannes Sjölund (wulax), female by Matthew Krohn, mapped to all frames w/recolors by JaidynReiman" ,"Johannes Sjölund (wulax),Matthew Krohn (Makrohn),JaidynReiman" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-expanded-hats-facial-helmets"
"hat/cloth/leather_cap/feather/adult/climb.png","original by Johannes Sjölund (wulax), female by Matthew Krohn, mapped to all frames w/recolors by JaidynReiman" ,"Johannes Sjölund (wulax),Matthew Krohn (Makrohn),JaidynReiman" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-expanded-hats-facial-helmets"
"hat/cloth/hood/adult/thrust.png","Brown hood by Wulax, original black/white recolors by ??, mapped to idle/run/jump/revised combat by JaidynReiman, along with additional recolors." ,"Johannes Sjölund (wulax),JaidynReiman" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-expanded-hats-facial-helmets"
"hat/cloth/hood/adult/walk.png","Brown hood by Wulax, original black/white recolors by ??, mapped to idle/run/jump/revised combat by JaidynReiman, along with additional recolors." ,"Johannes Sjölund (wulax),JaidynReiman" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-expanded-hats-facial-helmets"
"hat/cloth/hood/adult/slash.png","Brown hood by Wulax, original black/white recolors by ??, mapped to idle/run/jump/revised combat by JaidynReiman, along with additional recolors." ,"Johannes Sjölund (wulax),JaidynReiman" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-expanded-hats-facial-helmets"
"hat/cloth/hood/adult/shoot.png","Brown hood by Wulax, original black/white recolors by ??, mapped to idle/run/jump/revised combat by JaidynReiman, along with additional recolors." ,"Johannes Sjölund (wulax),JaidynReiman" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-expanded-hats-facial-helmets"
"hat/cloth/hood/adult/hurt.png","Brown hood by Wulax, original black/white recolors by ??, mapped to idle/run/jump/revised combat by JaidynReiman, along with additional recolors." ,"Johannes Sjölund (wulax),JaidynReiman" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-expanded-hats-facial-helmets"
"hat/cloth/hood/adult/idle.png","Brown hood by Wulax, original black/white recolors by ??, mapped to idle/run/jump/revised combat by JaidynReiman, along with additional recolors." ,"Johannes Sjölund (wulax),JaidynReiman" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-expanded-hats-facial-helmets"
"hat/cloth/hood/adult/jump.png","Brown hood by Wulax, original black/white recolors by ??, mapped to idle/run/jump/revised combat by JaidynReiman, along with additional recolors." ,"Johannes Sjölund (wulax),JaidynReiman" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-expanded-hats-facial-helmets"
"hat/cloth/hood/adult/run.png","Brown hood by Wulax, original black/white recolors by ??, mapped to idle/run/jump/revised combat by JaidynReiman, along with additional recolors." ,"Johannes Sjölund (wulax),JaidynReiman" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-expanded-hats-facial-helmets"
"hat/cloth/hood/adult/sit.png","Brown hood by Wulax, original black/white recolors by ??, mapped to idle/run/jump/revised combat by JaidynReiman, along with additional recolors." ,"Johannes Sjölund (wulax),JaidynReiman" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-expanded-hats-facial-helmets"
"hat/cloth/hood/adult/emote.png","Brown hood by Wulax, original black/white recolors by ??, mapped to idle/run/jump/revised combat by JaidynReiman, along with additional recolors." ,"Johannes Sjölund (wulax),JaidynReiman" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-expanded-hats-facial-helmets"
"hat/cloth/hood/adult/climb.png","Brown hood by Wulax, original black/white recolors by ??, mapped to idle/run/jump/revised combat by JaidynReiman, along with additional recolors." ,"Johannes Sjölund (wulax),JaidynReiman" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-medieval-fantasy-character-sprites,https://opengameart.org/content/lpc-expanded-hats-facial-helmets"
"hat/headband/tied/adult/thrust.png","" ,"Nila122" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-lizard-headgear,https://opengameart.org/content/lpc-expanded-hats-facial-helmets"
"hat/headband/tied/adult/walk.png","" ,"Nila122" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-lizard-headgear,https://opengameart.org/content/lpc-expanded-hats-facial-helmets"
"hat/headband/tied/adult/slash.png","" ,"Nila122" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-lizard-headgear,https://opengameart.org/content/lpc-expanded-hats-facial-helmets"
"hat/headband/tied/adult/shoot.png","" ,"Nila122" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-lizard-headgear,https://opengameart.org/content/lpc-expanded-hats-facial-helmets"
"hat/headband/tied/adult/hurt.png","" ,"Nila122" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-lizard-headgear,https://opengameart.org/content/lpc-expanded-hats-facial-helmets"
"hat/headband/tied/adult/idle.png","" ,"Nila122" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-lizard-headgear,https://opengameart.org/content/lpc-expanded-hats-facial-helmets"
"hat/headband/tied/adult/jump.png","" ,"Nila122" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-lizard-headgear,https://opengameart.org/content/lpc-expanded-hats-facial-helmets"
"hat/headband/tied/adult/run.png","" ,"Nila122" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-lizard-headgear,https://opengameart.org/content/lpc-expanded-hats-facial-helmets"
"hat/headband/tied/adult/sit.png","" ,"Nila122" ,"OGA-BY 3.0,CC-BY-SA 3.0,GPL 3.0" ,"https://opengameart.org/content/lpc-lizard-headgear,https://opengameart.org/content/lpc-expanded-hats-facial-helmets"
